key	function	param	verdict	S0	S1	S2	S3	lit	lit_hoisted	fmt_lit	lit_deferred	leak_lit	string_b	reasons_S0	reasons_S2	reasons_S3	culprit_S2	culprit_S3	func_value_sites
log/log.go:396:13	log.Printf	0	noescape	false	false	false	false	0	0	30	0	0	0	sig: the function is used as a value in production (delegate signature); use: captured by a closure	use: captured by a closure	use: captured by a closure			2, first net/http/h2_bundle.go:2008:26
log/log.go:417:13	log.Fatalf	0	noescape	false	false	true	true	0	0	1	0	0	0	cascade: passed to a parameter that does not survive					
log/log.go:436:13	log.Panicf	0	noescape	false	false	true	true	0	0	1	0	0	0	cascade: passed to a parameter that does not survive					
log/log.go:71:25	log.New	1	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
log/slog/attr.go:18:13	log/slog.String	0	leak-result	false	false	false	false	0	0	0	0	8	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
log/slog/attr.go:18:18	log/slog.String	1	leak-result	false	false	false	false	0	0	0	0	5	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
log/slog/attr.go:29:10	log/slog.Int	0	leak-result	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
log/slog/attr.go:50:11	log/slog.Time	0	leak-result	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
log/slog/attr.go:55:15	log/slog.Duration	0	leak-result	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
log/slog/attr.go:66:12	log/slog.Group	0	leak-result	false	false	false	false	0	0	0	0	5	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
log/slog/attr.go:84:10	log/slog.Any	0	leak-result	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
log/slog/handler.go:387:74	log/slog.(commonHandler).newHandleState	2	leak-result	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
log/slog/handler.go:541:36	log/slog.(handleState).appendString	0	noescape	false	false	false	false	1	1	0	0	0	1	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	log/slog/internal/buffer.(Buffer).WriteString	log/slog.appendEscapedJSONString	
log/slog/internal/buffer/buffer.go:46:30	log/slog/internal/buffer.(Buffer).WriteString	0	noescape	false	false	false	true	3	3	0	0	0	0	gap: append(b, s...) (sstring has no spread); sig: exported method (reflection reach); sig: method matching an interface method (binder: exact parameter types)	sig: exported method (reflection reach); sig: method matching an interface method (binder: exact parameter types)				
log/slog/level.go:122:23	log/slog.(Level).parse	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; use: argument of defer/go (captured by the lowering); use: captured by a closure; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: argument of defer/go (captured by the lowering); use: captured by a closure; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: argument of defer/go (captured by the lowering); use: captured by a closure; use: converted to an interface (box)			
log/slog/logger.go:141:28	log/slog.(Logger).WithGroup	0	leak-heap	false	false	false	false	0	0	0	0	5	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)			
log/slog/logger.go:208:23	log/slog.(Logger).Info	0	leak-heap	false	false	false	false	0	0	0	0	16	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
log/slog/record.go:58:42	log/slog.NewRecord	2	leak-result	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
math/big/floatconv.go:259:23	math/big.(Float).Parse	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
math/big/intconv.go:44:33	math/big.writeMultiple	1	noescape	true	true	true	true	6	0	0	0	0	0						
math/big/ratconv.go:58:25	math/big.(Rat).SetString	0	leak-heap	false	false	false	false	0	0	0	0	0	2	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
mime/encodedword.go:35:29	mime.(WordEncoder).Encode	0	noescape	false	false	false	true	2	2	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)				
net/conf.go:241:41	net.(conf).lookupOrder	1	noescape	false	false	false	false	1	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	internal/bytealg.IndexByteString	internal/bytealg.IndexByteString	
net/dial.go:334:57	net.(Resolver).resolveAddrList	1	noescape	true	true	true	true	3	3	0	0	0	0						
net/dial.go:469:11	net.Dial	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go)	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			2, first net/external_test.go:51:23
net/dial.go:896:13	net.Listen	0	leak-heap	false	false	false	false	0	0	0	0	11	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/dial.go:896:22	net.Listen	1	leak-heap	false	false	false	false	0	0	0	0	8	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/dial.go:926:19	net.ListenPacket	0	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/dial.go:926:28	net.ListenPacket	1	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/dnsclient.go:156:20	net.absDomainName	0	leak-result	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			
net/dnsclient_unix.go:388:39	net.(resolverConfig).tryUpdate	0	noescape	false	false	false	false	1	1	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	os.Stat	os.Stat	
net/dnsclient_unix.go:609:62	net.(Resolver).goLookupIPCNAMEOrder	1	noescape	true	true	true	true	2	1	0	0	0	0						
net/dnsconfig_windows.go:13:20	net.dnsReadConfig	0	noescape	true	true	true	true	1	1	0	0	0	0						
net/error_posix.go:16:23	net.wrapSyscallError	0	leak-heap	false	false	false	false	0	0	0	0	14	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/cgi/host.go:355:26	net/http/cgi.(Handler).printf	0	noescape	false	false	false	false	0	0	12	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	log.(Logger).Printf	log.(Logger).Printf	
net/http/client.go:860:28	net/http.(Client).Post	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
net/http/cookie.go:371:28	net/http.readCookies	1	noescape	true	true	true	true	1	0	0	0	0	0						
net/http/cookie.go:534:21	net/http.sanitizeOrWarn	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
net/http/fs.go:183:35	net/http.serveError	1	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/fs.go:240:51	net/http.ServeContent	2	noescape	false	false	false	false	1	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	net/http.serveContent	net/http.serveContent	
net/http/fs.go:777:50	net/http.localRedirect	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/h2_bundle.go:10765:33	net/http.(http2ClientConn).logf	0	noescape	false	false	false	false	0	0	6	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	net/http.(http2Transport).logf	net/http.(http2Transport).logf	
net/http/h2_bundle.go:10769:34	net/http.(http2ClientConn).vlogf	0	noescape	false	false	false	false	0	0	10	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	net/http.(http2Transport).vlogf	net/http.(http2Transport).vlogf	
net/http/h2_bundle.go:10773:32	net/http.(http2Transport).vlogf	0	noescape	false	false	false	false	0	0	5	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	net/http.(http2Transport).logf	net/http.(http2Transport).logf	
net/http/h2_bundle.go:10797:41	net/http.http2strSliceContains	1	noescape	true	true	true	true	3	2	0	0	0	0						
net/http/h2_bundle.go:11188:37	net/http.http2encKV	1	leak-heap	false	false	false	false	0	0	0	0	9	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a composite literal			
net/http/h2_bundle.go:11188:40	net/http.http2encKV	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a composite literal			
net/http/h2_bundle.go:3025:46	net/http.(http2MetaHeadersFrame).PseudoValue	0	noescape	false	false	false	true	6	6	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)				
net/http/h2_bundle.go:4626:57	net/http.(http2serverConn).rejectConn	1	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
net/http/h2_bundle.go:4791:34	net/http.(http2serverConn).vlogf	0	noescape	false	false	false	false	0	0	13	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	net/http.(http2serverConn).logf	net/http.(http2serverConn).logf	
net/http/h2_bundle.go:4797:33	net/http.(http2serverConn).logf	0	noescape	false	false	false	false	0	0	6	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	log.(Logger).Printf	log.(Logger).Printf	
net/http/h2_bundle.go:4845:48	net/http.(http2serverConn).condlogf	1	noescape	false	false	false	false	0	0	1	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	net/http.(http2serverConn).vlogf	net/http.(http2serverConn).vlogf	
net/http/h2_bundle.go:66:29	net/http.http2asciiEqualFold	1	noescape	true	true	true	true	18	17	0	0	0	0						
net/http/h2_bundle.go:7127:64	net/http.(http2responseWriter).write	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/h2_bundle.go:7420:39	net/http.(http2serverConn).countError	0	leak-heap	false	false	false	false	0	0	0	0	31	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
net/http/h2_bundle.go:8205:55	net/http.(http2Transport).dialTLS	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)			
net/http/header.go:240:18	net/http.hasToken	1	noescape	true	true	true	true	6	6	0	0	0	0						
net/http/header.go:30:21	net/http.(Header).Add	0	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
net/http/header.go:39:21	net/http.(Header).Set	0	leak-heap	false	false	false	false	0	0	0	0	72	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
net/http/header.go:39:26	net/http.(Header).Set	1	leak-heap	false	false	false	false	0	0	0	0	41	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
net/http/header.go:49:21	net/http.(Header).Get	0	noescape	false	false	false	false	43	43	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)	cascade: passed to a parameter that does not survive		net/textproto.(MIMEHeader).Get	
net/http/header.go:63:21	net/http.(Header).get	0	noescape	false	false	false	false	17	17	0	0	0	0	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)			
net/http/header.go:72:21	net/http.(Header).has	0	noescape	false	false	false	false	5	5	0	0	0	0	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)			
net/http/header.go:80:21	net/http.(Header).Del	0	noescape	false	false	false	false	25	25	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)	cascade: passed to a parameter that does not survive		net/textproto.(MIMEHeader).Del	
net/http/httptest/recorder.go:83:51	net/http/httptest.(ResponseRecorder).writeHeader	1	noescape	true	true	true	true	1	0	0	0	0	0						
net/http/httptest/server.go:94:41	net/http/httptest.strSliceContainsPrefix	1	noescape	true	true	true	true	2	0	0	0	0	0						
net/http/httputil/dump.go:189:28	net/http/httputil.valueOrDefault	1	leak-result	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			
net/http/httputil/reverseproxy.go:673:29	net/http/httputil.(ReverseProxy).logf	0	noescape	false	false	false	false	0	0	3	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	log.(Logger).Printf	log.(Logger).Printf	
net/http/internal/ascii/print.go:14:19	net/http/internal/ascii.EqualFold	1	noescape	true	true	true	true	3	3	0	0	0	0						
net/http/internal/testcert/testcert.go:65:17	net/http/internal/testcert.testingKey	0	leak-result	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/pprof/pprof.go:133:52	net/http/pprof.serveError	2	leak-heap	false	false	false	false	0	0	0	0	7	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
net/http/request.go:1419:29	net/http.(Request).FormValue	0	noescape	false	false	false	false	14	13	0	0	0	0	sig: exported method (reflection reach); use: map key (no sstring map indexer)	sig: exported method (reflection reach); use: map key (no sstring map indexer)	use: map key (no sstring map indexer)			
net/http/request.go:534:28	net/http.valueOrDefault	1	leak-result	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			
net/http/request.go:862:17	net/http.NewRequest	0	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/request.go:96:21	net/http.badStringError	0	leak-heap	false	false	false	false	0	0	0	0	12	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
net/http/routing_tree.go:105:33	net/http.(routingNode).findChild	0	noescape	false	false	false	false	1	1	0	0	0	0	use: argument of a generic function (type argument)	use: argument of a generic function (type argument)	use: argument of a generic function (type argument)			
net/http/routing_tree.go:88:32	net/http.(routingNode).addChild	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: argument of a generic function (type argument)	go: the parameter's -m verdict is not noescape; use: argument of a generic function (type argument)	go: the parameter's -m verdict is not noescape; use: argument of a generic function (type argument)			
net/http/server.go:1673:53	net/http.(response).write	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/server.go:1902:22	net/http.badRequestError	0	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/http/server.go:2309:30	net/http.Error	1	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
net/http/server.go:2862:17	net/http.HandleFunc	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/http/server.go:3636:23	net/http.(Server).logf	0	noescape	false	false	false	false	0	0	8	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	log.(Logger).Printf	log.(Logger).Printf	
net/http/server.go:3647:23	net/http.logf	1	noescape	false	false	false	false	0	0	2	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	log.(Logger).Printf	log.(Logger).Printf	
net/http/server.go:3988:21	net/http.newLoggingConn	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: map key (no sstring map indexer)			1, first net/http/export_test.go:23:38
net/http/socks_bundle.go:343:69	net/http.(socksDialer).DialWithConn	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/http/socks_bundle.go:425:21	net/http.socksNewDialer	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/http/transport.go:1276:47	net/http.(Transport).dial	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)			
net/http/transport.go:1471:56	net/http.(Transport).customDialTLS	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: passed to a fixed signature (func value, interface method)			
net/http/transport.go:2885:34	net/http.(transportRequest).logf	0	noescape	true	true	true	true	0	0	5	0	0	0						
net/http/transport.go:868:38	net/http.(Transport).RegisterProtocol	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: map key (no sstring map indexer)			
net/ip.go:527:14	net.ParseIP	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/ipsock.go:236:25	net.JoinHostPort	1	noescape	true	true	true	true	1	0	0	0	0	0						
net/ipsock_posix.go:159:96	net.internetSocket	6	noescape	true	true	true	true	8	8	0	0	0	0						
net/lookup.go:100:31	net.lookupPortMapWithNetwork	0	noescape	false	false	false	false	4	4	0	0	0	0	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)			
net/lookup.go:100:40	net.lookupPortMapWithNetwork	1	noescape	true	true	true	true	4	2	0	0	0	0						
net/lookup.go:304:54	net.(Resolver).lookupIPAddr	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: passed to a fixed signature (func value, interface method)			
net/lookup_windows.go:31:15	net.winError	0	leak-heap	false	false	false	false	0	0	0	0	9	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)			
net/lookup_windows.go:96:50	net.(Resolver).lookupIP	1	noescape	false	false	false	false	1	0	0	0	0	0	sig: hand-owned go2cs file (a converter change does not reach it); sig: the function is used as a value in production (delegate signature)	sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)			1, first net/lookup.go:319:20
net/mail/message.go:205:21	net/mail.(Header).Get	0	noescape	false	false	false	false	1	1	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)	cascade: passed to a parameter that does not survive		net/textproto.(MIMEHeader).Get	
net/mail/message.go:39:24	net/mail.(debugT).Printf	0	noescape	false	false	false	false	0	0	12	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)	cascade: passed to a parameter that does not survive		log.Printf	
net/net.go:679:35	net.newDNSError	2	leak-heap	false	false	false	false	0	0	0	0	26	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/netip/netip.go:1117:20	net/netip.ParseAddrPort	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go)	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			2, first net/netip/fuzz_test.go:196:39
net/netip/netip.go:115:16	net/netip.ParseAddr	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			1, first net/netip/fuzz_test.go:134:36
net/netip/netip.go:1367:18	net/netip.ParsePrefix	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			2, first net/netip/fuzz_test.go:205:38
net/netip/netip.go:492:25	net/netip.(Addr).WithZone	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/nss.go:149:23	net.parseNSSConfFile	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
net/parse.go:103:29	net.splitAtBytes	1	noescape	false	false	false	false	1	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	internal/bytealg.IndexByteString	internal/bytealg.IndexByteString	
net/parse.go:256:30	net.stringsHasSuffixFold	1	noescape	true	true	true	true	4	4	0	0	0	0						
net/parse.go:262:26	net.stringsEqualFold	1	noescape	true	true	true	true	4	4	0	0	0	0						
net/rpc/server.go:238:42	net/rpc.(Server).register	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a struct field	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a struct field	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: stored in a struct field			
net/smtp/smtp.go:110:38	net/smtp.(Client).cmd	1	noescape	false	false	false	true	12	9	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive		net/textproto.(Conn).Cmd		
net/smtp/smtp.go:382:28	net/smtp.(Client).Extension	0	noescape	false	false	false	false	1	1	0	0	0	0	sig: exported method (reflection reach); use: map key (no sstring map indexer)	sig: exported method (reflection reach); use: map key (no sstring map indexer)	use: map key (no sstring map indexer)			
net/textproto/header.go:21:25	net/textproto.(MIMEHeader).Set	0	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach)	go: the parameter's -m verdict is not noescape			
